year,index,Fmort,pred_rec,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.03503297248133631,0.9319998443287797,64.85082374903348,50.2247297704336,6.6308258837452705,30.592170510049364
1976,1,0.035329416631378535,0.9593751521054887,63.241653499578106,49.155624515895546,6.495804303868298,29.862958257102576
1977,2,0.020671352778132323,0.9841701932831366,62.137493185503864,48.56732233817257,6.422143339638607,29.224066352585666
1978,3,0.029529194589918522,1.0160761927039494,61.183956907915686,47.824528832530525,6.318072507908281,28.847303907834878
1979,4,0.04574041577933453,19.707411342743534,108.41211240393336,46.48703535078113,6.146371866092309,28.441193828778406
1980,5,0.03416861767787775,1.032129810276636,111.3732474151275,45.57554246646729,6.076289381129882,28.649926229335776
1981,6,0.026569096561063234,1.058927781285852,113.54727577876143,47.82255134330261,6.710720716407856,29.630087202195966
1982,7,0.028018860823320925,1.0918172288107995,114.61167531939078,61.058264935874725,9.47830693999966,35.049580532881336
1983,8,0.03509319387315662,1.081583720872391,114.12157184888751,72.50213154101414,11.297757127454426,40.214537720887805
1984,9,0.028834207525571982,1.0729973400112585,112.5464801661455,82.88242147951699,12.86317014387124,45.89041097767543
1985,10,0.04086545023670305,1.0039534309496758,109.43131206994869,92.55300365915527,14.21336461468731,49.86820790840989
1986,11,0.0566228839327242,0.9036814336264184,104.34886078006232,89.99561886805667,13.312088081390161,50.56714642354144
1987,12,0.054147208917315455,0.7697234483999587,98.3364652934947,85.04874324786772,12.150973124510713,48.85293425865764
1988,13,0.059737986410730325,0.6191675803940209,91.76035295059614,79.72349639073212,11.069861368613113,46.710557368603894
1989,14,0.05652650544360615,0.5084717594047499,85.03093645577974,74.48322053926672,10.10264045758901,43.808492591363795
1990,15,0.052897786454792074,0.4345362939090986,78.59008719189266,69.53120639528366,9.24500771291595,41.05615776711699
1991,16,0.06729631555215458,0.39682431687284486,71.93074582237234,64.08994220548675,8.374438238404437,38.14292528423534
1992,17,0.07939353902918281,0.3834206179861993,64.97043260489842,58.081577909370075,7.473357885573485,34.96029374066747
1993,18,0.12168153926528626,0.40460032755099506,57.2652506735648,50.86830443392959,6.460601303253369,31.23321456946785
1994,19,0.11448288660444628,0.5098939964333024,50.292966586495034,44.04086812138598,5.534085850512733,26.917003810164303
1995,20,0.1289498291238606,0.6631439170956588,44.62687160538987,37.75294846084928,4.7017259294447244,23.256336306129555
1996,21,0.1532835330141678,0.7893989776303172,39.753629574908906,31.817986487395075,3.944392267290839,19.845801931776776
1997,22,0.18309345821860154,1.1328645369603338,36.23906040264206,26.323999900221974,3.2705669481808193,16.6748972005544
1998,23,0.21466130911902864,1.726206738038191,34.910005035532535,21.566987482535794,2.717391064640424,13.881911936593493
1999,24,0.16758815452062928,1.1676115895168546,33.715453576384704,18.647704689399287,2.4174514476381384,11.751263953500532
2000,25,0.1905687155372857,1.0525754377783894,32.998866044025526,16.860022873250532,2.2779111085890285,10.729170880367404
2001,26,0.1504110792487528,0.7839850801836018,32.18627246012768,16.52789077982081,2.354038627827038,10.242232318423723
2002,27,0.14125740889386415,0.6552963022338202,31.36190179988456,17.718491784613587,2.6613593857698596,10.358693772990518
2003,28,0.13607858157197625,0.616098076905895,30.378115014242045,19.03700256635535,2.9325935864502655,10.647422631335017
2004,29,0.14580585872778423,0.5830801694704971,29.103754909563875,19.38368156553731,2.992647607195378,10.798408810619641
2005,30,0.1357973590660435,0.631199427927814,27.941577702125432,19.13692605352511,2.930927367797127,10.653096932132058
2006,31,0.13710877565332882,0.6104108932413999,26.805790109605482,18.399756709993266,2.781499289986416,10.370950522769709
2007,32,0.10683486580697743,0.5890177908958307,25.955769608000054,17.749642803140464,2.64842593414238,9.996351752693679
2008,33,0.11109223060720144,0.7299016413237636,25.659451164560792,17.136664414392623,2.5300021649949502,9.767971857329327
2009,34,0.08332273338151247,0.7410555715664543,25.684788455305885,16.82114140599299,2.4664592802711476,9.536135012362463
2010,35,0.08017153573287063,0.5488996667431798,25.433550028149398,16.7061580135876,2.4382569040267352,9.498928962683957
2011,36,0.06749395578772373,0.5620503086403321,25.315944218102626,16.711354579082574,2.4300004046346437,9.528367453871322
2012,37,0.07637738229249377,0.7947806324036608,25.766069141269956,16.829231884264427,2.448673131397919,9.647816282800804
2013,38,0.07428725576764186,4.699268707182068,36.37491617000255,17.072024203218923,2.4901404253081867,9.757405787610109
2014,39,0.06016287089041654,1.292866804002054,39.14663682087356,17.2497867214803,2.507371423416211,10.09163378848657
2015,40,0.05949927169102766,1.09743683988067,41.33268921712511,17.34768197222312,2.5129935574555167,10.665968389192393
2016,41,0.04724621374862857,0.9564097217594587,43.01842940392288,18.538905484367113,2.745772237013428,12.203119130993016
2017,NA,NA,NA,44.501903119546874,24.323496671155052,3.8556038130993735,13.968442638756496
