year,Source,Sex,length_bin,n,proportion,effn,index
2002,fsh_len,Female,41,1248,0,35.32704346531139,27
2002,fsh_len,Female,43,1248,0,35.32704346531139,27
2002,fsh_len,Female,45,1248,0,35.32704346531139,27
2002,fsh_len,Female,47,1248,0,35.32704346531139,27
2002,fsh_len,Female,49,1248,8e-4,35.32704346531139,27
2002,fsh_len,Female,51,1248,0.0056,35.32704346531139,27
2002,fsh_len,Female,53,1248,0.012,35.32704346531139,27
2002,fsh_len,Female,55,1248,0.02,35.32704346531139,27
2002,fsh_len,Female,57,1248,0.0393,35.32704346531139,27
2002,fsh_len,Female,59,1248,0.0401,35.32704346531139,27
2002,fsh_len,Female,61,1248,0.0505,35.32704346531139,27
2002,fsh_len,Female,63,1248,0.0721,35.32704346531139,27
2002,fsh_len,Female,65,1248,0.0817,35.32704346531139,27
2002,fsh_len,Female,67,1248,0.0873,35.32704346531139,27
2002,fsh_len,Female,69,1248,0.0946,35.32704346531139,27
2002,fsh_len,Female,71,1248,0.0897,35.32704346531139,27
2002,fsh_len,Female,73,1248,0.0729,35.32704346531139,27
2002,fsh_len,Female,75,1248,0.0697,35.32704346531139,27
2002,fsh_len,Female,77,1248,0.0561,35.32704346531139,27
2002,fsh_len,Female,79,1248,0.0537,35.32704346531139,27
2002,fsh_len,Female,81,1248,0.0369,35.32704346531139,27
2002,fsh_len,Female,83,1248,0.0321,35.32704346531139,27
2002,fsh_len,Female,85,1248,0.0224,35.32704346531139,27
2002,fsh_len,Female,87,1248,0.016,35.32704346531139,27
2002,fsh_len,Female,89,1248,0.02,35.32704346531139,27
2002,fsh_len,Female,91,1248,0.0104,35.32704346531139,27
2002,fsh_len,Female,93,1248,8e-4,35.32704346531139,27
2002,fsh_len,Female,95,1248,0.0064,35.32704346531139,27
2002,fsh_len,Female,97,1248,0.004,35.32704346531139,27
2002,fsh_len,Female,99,1248,0.0048,35.32704346531139,27
2002,fsh_len,Male,41,1020,0,31.937438845342623,27
2002,fsh_len,Male,43,1020,0,31.937438845342623,27
2002,fsh_len,Male,45,1020,0,31.937438845342623,27
2002,fsh_len,Male,47,1020,0.001,31.937438845342623,27
2002,fsh_len,Male,49,1020,0.0039,31.937438845342623,27
2002,fsh_len,Male,51,1020,0.0088,31.937438845342623,27
2002,fsh_len,Male,53,1020,0.0167,31.937438845342623,27
2002,fsh_len,Male,55,1020,0.0304,31.937438845342623,27
2002,fsh_len,Male,57,1020,0.0588,31.937438845342623,27
2002,fsh_len,Male,59,1020,0.0922,31.937438845342623,27
2002,fsh_len,Male,61,1020,0.1088,31.937438845342623,27
2002,fsh_len,Male,63,1020,0.151,31.937438845342623,27
2002,fsh_len,Male,65,1020,0.1225,31.937438845342623,27
2002,fsh_len,Male,67,1020,0.1108,31.937438845342623,27
2002,fsh_len,Male,69,1020,0.0931,31.937438845342623,27
2002,fsh_len,Male,71,1020,0.0902,31.937438845342623,27
2002,fsh_len,Male,73,1020,0.049,31.937438845342623,27
2002,fsh_len,Male,75,1020,0.0206,31.937438845342623,27
2002,fsh_len,Male,77,1020,0.0216,31.937438845342623,27
2002,fsh_len,Male,79,1020,0.0059,31.937438845342623,27
2002,fsh_len,Male,81,1020,0.0059,31.937438845342623,27
2002,fsh_len,Male,83,1020,0.0029,31.937438845342623,27
2002,fsh_len,Male,85,1020,0.001,31.937438845342623,27
2002,fsh_len,Male,87,1020,0.002,31.937438845342623,27
2002,fsh_len,Male,89,1020,0.002,31.937438845342623,27
2002,fsh_len,Male,91,1020,0.001,31.937438845342623,27
2002,fsh_len,Male,93,1020,0,31.937438845342623,27
2002,fsh_len,Male,95,1020,0,31.937438845342623,27
2002,fsh_len,Male,97,1020,0,31.937438845342623,27
2002,fsh_len,Male,99,1020,0,31.937438845342623,27
2002,fsh_len,Sex combined,41,2268,0,47.62352359916263,27
2002,fsh_len,Sex combined,43,2268,0,47.62352359916263,27
2002,fsh_len,Sex combined,45,2268,0,47.62352359916263,27
2002,fsh_len,Sex combined,47,2268,4e-4,47.62352359916263,27
2002,fsh_len,Sex combined,49,2268,0.0022,47.62352359916263,27
2002,fsh_len,Sex combined,51,2268,0.0071,47.62352359916263,27
2002,fsh_len,Sex combined,53,2268,0.0141,47.62352359916263,27
2002,fsh_len,Sex combined,55,2268,0.0247,47.62352359916263,27
2002,fsh_len,Sex combined,57,2268,0.0481,47.62352359916263,27
2002,fsh_len,Sex combined,59,2268,0.0635,47.62352359916263,27
2002,fsh_len,Sex combined,61,2268,0.0767,47.62352359916263,27
2002,fsh_len,Sex combined,63,2268,0.1076,47.62352359916263,27
2002,fsh_len,Sex combined,65,2268,0.1001,47.62352359916263,27
2002,fsh_len,Sex combined,67,2268,0.0979,47.62352359916263,27
2002,fsh_len,Sex combined,69,2268,0.0939,47.62352359916263,27
2002,fsh_len,Sex combined,71,2268,0.0899,47.62352359916263,27
2002,fsh_len,Sex combined,73,2268,0.0622,47.62352359916263,27
2002,fsh_len,Sex combined,75,2268,0.0476,47.62352359916263,27
2002,fsh_len,Sex combined,77,2268,0.0406,47.62352359916263,27
2002,fsh_len,Sex combined,79,2268,0.0322,47.62352359916263,27
2002,fsh_len,Sex combined,81,2268,0.0229,47.62352359916263,27
2002,fsh_len,Sex combined,83,2268,0.019,47.62352359916263,27
2002,fsh_len,Sex combined,85,2268,0.0128,47.62352359916263,27
2002,fsh_len,Sex combined,87,2268,0.0097,47.62352359916263,27
2002,fsh_len,Sex combined,89,2268,0.0119,47.62352359916263,27
2002,fsh_len,Sex combined,91,2268,0.0062,47.62352359916263,27
2002,fsh_len,Sex combined,93,2268,4e-4,47.62352359916263,27
2002,fsh_len,Sex combined,95,2268,0.0035,47.62352359916263,27
2002,fsh_len,Sex combined,97,2268,0.0022,47.62352359916263,27
2002,fsh_len,Sex combined,99,2268,0.0026,47.62352359916263,27
2003,fsh_len,Female,41,1022,0,31.96873472629156,28
2003,fsh_len,Female,43,1022,0,31.96873472629156,28
2003,fsh_len,Female,45,1022,0,31.96873472629156,28
