year,index,Fmort,pred_rec,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.034999959001363955,0.9532360859378556,64.97304531486819,50.27221473617025,6.637024845672551,30.621314363507565
1976,1,0.0352950538095878,0.982094234039625,63.42553649882646,49.20473429095287,6.50237515834963,29.894227162025206
1977,2,0.020649926157380163,1.0076508737170102,62.388274616529756,48.622805494154626,6.430138136067577,29.25987474429773
1978,3,0.029492811205348298,1.0398803795967524,61.50444076636182,47.90163393040657,6.330533616669223,28.894209933074528
1979,4,0.04566237039429682,19.697770380388903,108.71576783657561,46.60022926608664,6.165556987958206,28.505487038498345
1980,5,0.03408289798977904,1.0530824090541053,111.73164341539876,45.73783512605099,6.104058838296072,28.73726188655388
1981,6,0.026474302864034814,1.078676569684287,113.95776252554094,48.041623261035355,6.747625922367541,29.745075959952562
1982,7,0.02790575954440323,1.1105500767467804,115.0713080943513,61.315903700928075,9.520121752946535,35.187225069085386
1983,8,0.034956281384436926,1.097153589389167,114.62093411355829,72.79744811273518,11.344909090034927,40.374894891936115
1984,9,0.028722995347980708,1.086097791421776,113.07689648788303,83.21145593537034,12.914692919128855,46.070840729845735
1985,10,0.040717567092050884,1.0151892166313239,109.98495449885174,92.90910000175285,14.268046123931668,50.06891041699494
1986,11,0.056401413294194534,0.9149998650079019,104.92218633327407,90.38887238343808,13.371788977468787,50.78806567081389
1987,12,0.05391043072295381,0.7813996526685969,98.92706110963671,85.47361832973955,12.214468376262417,49.092046087558515
1988,13,0.059450317526749105,0.6306260011883429,92.36485933753782,80.17162029036874,11.135584587350298,46.96435742382704
1989,14,0.0562176549497232,0.517638240517983,85.64120745849128,74.94751825954253,10.169442301582224,44.07359566701543
1990,15,0.05257558520206102,0.44219664833955263,79.20016237359475,70.0071574335465,9.312279377946039,41.329712971487204
1991,16,0.06684602069405082,0.4041220725703584,72.53729540297441,64.57399943134543,8.441732723086407,38.422765307102416
1992,17,0.07879956664455715,0.3932148182970297,65.5777234446337,58.56998447012165,7.54016546942853,35.24382853636187
1993,18,0.12063217112505539,0.4242595149606958,57.897917125241676,51.357095220826594,6.526362951250968,31.518243847759525
1994,19,0.11331372193267786,0.5467594060697125,50.9975606111356,44.52712319789296,5.598568373315895,27.201743994008908
1995,20,0.12741425186269084,0.7093147584654945,45.43372752512537,38.23143617549867,4.764095025212278,23.542579505924973
1996,21,0.15119327566647747,0.8404275317671229,40.68008131363136,32.29391421272652,4.00608837230529,20.138451972634883
1997,22,0.18006600596761332,1.230890422731841,37.41039205266212,26.815932377730636,3.3354356385356754,16.98350155471946
1998,23,0.21002739000750778,1.4831159566167549,35.449211723151365,22.111805008247103,2.79218995198323,14.216648003388684
1999,24,0.1626865235985917,1.1326421020424586,34.09347905039493,19.281114124909305,2.5081290507876575,12.109953768308085
2000,25,0.18309460672635547,0.9775154941724863,33.111299182626304,17.610218071650372,2.3881921449954935,11.121439291946391
2001,26,0.14298728622939635,0.7784050328507307,32.20556800502363,17.394834034914318,2.481599425892211,10.5980166840449
2002,27,0.13450585634478626,0.6787461814687928,31.385036256206206,18.36438134373358,2.739277542869404,10.659396373647104
2003,28,0.13147468406865168,0.6471825305599725,30.455343942900736,19.300492720452052,2.940169619422325,10.849670053793064
2004,29,0.14281373301412353,0.6386402656056556,29.320905908192266,19.442021491701425,2.96967803007579,10.9108911663364
2005,30,0.13446400838444292,0.7070506792055096,28.36653930218251,19.075135925902867,2.895398216838465,10.710540774044514
2006,31,0.1367472050564079,0.655673507240057,27.368928553636586,18.34359102920321,2.7565588636295555,10.414488595156287
2007,32,0.10687698999823521,0.6112535066713783,26.59396625183914,17.764151328187126,2.6433380878915607,10.05907500262481
2008,33,0.1108496044103373,0.7319872625629547,26.311270920886138,17.273336440273553,2.551604218625638,9.880542688667276
2009,34,0.08248987723917782,0.7206462895575223,26.281397656227966,17.133954621217462,2.5216407086000046,9.707981816215066
2010,35,0.0785933535984827,0.5261564279702661,25.956332810797697,17.18160791684629,2.5205874983377705,9.73103868791661
2011,36,0.06557859667071429,0.5300359415135656,25.73156122805408,17.27680628101747,2.523534728244024,9.802452933265645
2012,37,0.07376506949913723,0.6277844597819024,25.715913321665493,17.415201067999067,2.5399348819531973,9.937268323414411
2013,38,0.07157510961214789,0.8485739821772458,26.232324509485544,17.614701482331885,2.5680768692220606,9.977156862047488
2014,39,0.058104705520948735,8.737671783149315,47.46918206159192,17.702731241436723,2.564985814529784,10.134417624638095
2015,40,0.05776457763658889,1.18168715260258,50.920507525431915,17.61829227111433,2.531955741490585,10.7580620451126
2016,41,0.0471887730499702,1.029616409479835,53.60074702867457,17.875027952347615,2.5736477312696486,11.654316338820532
2017,42,0.047738135366152255,0.9326381425764566,55.547995725249876,19.995021546146837,3.0082332513078907,14.510549600752354
2018,NA,NA,NA,57.63526517895467,30.87266764585227,5.117858996572521,17.451834649184033
