year,index,Fmort,biom,expl_biom,expl_abd,spawn_biom
1975,0,0.022430915568782777,101.68584088522405,70.7066721374333,9.184396068719545,47.29118065002209
1976,1,0.021987310780162573,99.8654300374355,71.03858899776438,9.220486622466025,47.41239616801151
1977,2,0.012582655129649817,98.49867415026327,71.46269320891335,9.23781645952884,47.43768162449959
1978,3,0.017677602375083423,96.96518964914621,71.50828774077779,9.190515246187703,47.47983808402675
1979,4,0.026884742654698993,151.1412222322696,70.91471209888124,9.114407287552321,49.24407735707166
1980,5,0.019587795199942408,153.7494407206259,71.77017800063783,9.443705783396528,48.4451308666551
1981,6,0.014400989266984743,155.5308002033399,77.58182209700892,10.76434563141109,51.23497807430326
1982,7,0.015450711149794634,156.40154184799587,85.18875887418189,12.114858138776725,57.262247873540524
1983,8,0.020738965300406472,155.62185603907017,94.48724092965489,13.61345400127976,63.24343113692452
1984,9,0.01783015892422211,153.28326618419328,104.76226292619307,15.096873989310172,68.76632941614169
1985,10,0.02786512924649193,149.0237835784888,108.89232128357504,15.303711223782784,71.59938060864225
1986,11,0.039294072599629117,142.64297010819013,108.03097472221675,14.73966976779041,71.90175501160631
1987,12,0.036652437870142225,135.3902746759726,107.26988848397332,14.271987279044607,69.99815836659464
1988,13,0.04126886409398732,127.34355420665379,102.5439502138021,13.313439133695692,67.29059480543779
1989,14,0.03870904501568673,118.93677660836175,97.50287902864217,12.389660113288615,63.85703610588089
1990,15,0.036001220929497604,110.90243000190091,92.43300086158278,11.520141309710558,60.34990763097781
1991,16,0.046017498572257724,102.99269717045465,86.17400752216322,10.541477765320007,56.72671674742195
1992,17,0.05362435384407208,95.24874870352379,79.83050573072404,9.6187943169582,52.55564250363843
1993,18,0.07933154692438354,86.59225642223893,72.29161673377402,8.602611646591857,47.99326682674275
1994,19,0.0721801182608122,78.16798904592866,64.81401906723715,7.634762760446746,42.90416504221693
1995,20,0.07715927214947768,71.05105531075536,58.74934262375883,6.927907695177277,38.573070975607784
1996,21,0.08908241901562416,65.76998717936169,52.33339013786411,6.158850080840371,34.59145751268732
1997,22,0.102134728163814,60.24121474503948,46.222816263114815,5.452137297728079,30.746366959634003
1998,23,0.11428558090676537,59.4844129964112,40.87616031235102,4.879305909572735,27.3914804041864
1999,24,0.08270523615893717,57.4744024972993,37.24082428811677,4.543595761654363,24.521121656087725
2000,25,0.09074621257977242,56.82642087740882,35.01189379401365,4.427515179329953,23.038191062065465
2001,26,0.06705710756612324,56.17983427503185,34.35819561029966,4.525836782529778,22.163520310605904
2002,27,0.06286461262130495,54.65502296036404,34.482762470732595,4.673238562556243,22.02348852005543
2003,28,0.0625287958854205,52.99704380533935,34.73123964475321,4.787128603199641,22.193647958432393
2004,29,0.06856665267300209,51.16825845479202,34.63890258819557,4.793459413656743,22.233400860036877
2005,30,0.06410033633458245,49.458720918262124,34.11582734634747,4.69584686221825,21.986811775098722
2006,31,0.06426958668820354,47.7104753888126,33.43280111533225,4.562414016445251,21.563371639954735
2007,32,0.04973321650161305,46.180078537825,32.7023353113053,4.422746963364044,20.995981870498046
2008,33,0.05134799064640073,44.26035865733959,31.993515221725662,4.2939962286893865,20.52678016279708
2009,34,0.03828536770439245,46.572199784828605,31.409864125019286,4.18786328172822,20.158141055209963
2010,35,0.03709212202043722,46.51947886641846,30.831371070089883,4.087726345176988,19.821861588053046
2011,36,0.03129199913880677,44.94844979481145,30.679934886273823,4.085633835204967,19.60687704171595
2012,37,0.03515228394508358,43.71015967249892,30.974192444909047,4.167632892345189,19.687090580261206
2013,38,0.0343689114756104,42.99881778015972,31.024241308251497,4.169428122524687,19.69325736661354
2014,39,0.028099007545633225,42.55218603999028,30.799422111941926,4.097047412503869,19.64577700097975
2015,40,0.028284533609255216,49.135445676703604,30.38312726860479,4.001155292560988,19.79252480719815
2016,41,0.023577350368321884,55.813726060391474,30.15581211776301,3.970346647505195,19.857618317884636
2017,NA,NA,57.15598294127823,31.090703574665483,4.204163138626146,20.187933800300723
