Parameter,Estimate,se
fsh_logq,-18.038926185191233,0.030709781901649167
fsh_logq.1,-17.76592954025762,0.02967872537406825
srv_logq,-17.246689029393117,0.024550720914621217
mr_logq,-0.05223657747876672,0.009813634284806064
log_rbar,13.244111216201258,0.12291962525461345
log_rinit,13.54813299904744,0.17729693841567007
log_Fbar,-3.246419516662018,0.3459547356078176
log_spr_Fxx,-2.2393402956666284,0.26169853212917993
log_spr_Fxx.1,-2.420712441962557,0.2523485798217551
log_spr_Fxx.2,-2.7735333322904268,0.24990801512630653
log_spr_Fxx.3,-3.136836029558162,0.2674719847954852
log_spr_Fxx.4,-3.542849480170442,0.3128038183448132
pred_rec,1338674.1195611004,1046979.038481105
pred_rec.1,1540760.420170094,1356924.034307841
pred_rec.2,7522498.658946332,5335748.81147766
pred_rec.3,1780135.0364867696,1773009.4192854671
pred_rec.4,1671690.0831786608,1532531.055911935
pred_rec.5,16900651.200256765,3479622.510592074
pred_rec.6,1270438.31442304,961103.5618197998
pred_rec.7,1181728.5055743943,838063.3043706771
pred_rec.8,1128381.401812389,746882.4569593165
pred_rec.9,1127939.9165562189,707385.4533056421
pred_rec.10,1143448.3079662016,690374.2093947128
pred_rec.11,1131536.5064356746,657809.2723992819
pred_rec.12,1064598.9192319883,576409.1988488974
pred_rec.13,804345.5845439164,410799.0844854113
pred_rec.14,616426.713512535,298078.4306592578
pred_rec.15,570277.1108915039,266113.7619263885
pred_rec.16,663254.1638542501,298313.1633358039
pred_rec.17,810933.4479975092,332430.28853582486
pred_rec.18,715127.7235196827,296066.5434307497
pred_rec.19,612357.3528974702,257121.85443638428
pred_rec.20,760888.1981920652,298749.8887238709
pred_rec.21,1270894.8127086333,366318.330658504
pred_rec.22,1022553.1374257482,406115.71962781117
pred_rec.23,2679211.699681767,482364.41466026177
pred_rec.24,1432613.422657701,499942.83462732116
pred_rec.25,1801456.658890982,474352.5663787661
pred_rec.26,1315432.9243123713,426055.9062573151
pred_rec.27,907942.1293833298,350457.5548096775
pred_rec.28,845982.8647756318,303819.994692631
pred_rec.29,823472.8609280898,287632.177620467
pred_rec.30,892463.4680368872,271048.43963026727
pred_rec.31,747870.102648087,253961.02357256977
pred_rec.32,721559.5547797036,234087.39254636562
pred_rec.33,562058.144815617,231681.87978169712
pred_rec.34,1954170.656371712,300252.2542800949
pred_rec.35,927137.5840967125,249381.48338335805
pred_rec.36,357238.5459362445,147203.04552049344
pred_rec.37,549516.5874901512,180738.28867093727
pred_rec.38,746651.8321559499,231680.75481954694
pred_rec.39,819185.9063146507,334280.57224217843
pred_rec.40,3419676.1041203467,947815.400046877
pred_rec.41,3277049.3468426657,2230444.8204347435
