year,ABC,retro
2006,1.7782720187378505,retro_8
2007,1.701399629290536,retro_8
2008,1.6465718799852893,retro_8
2009,1.573486030017003,retro_8
2010,1.5108899579572903,retro_8
2011,1.4531361282643445,retro_8
2012,1.417569906669564,retro_8
2013,1.3841952534687876,retro_8
2014,1.347433942480562,retro_8
2015,1.303752185298532,retro_8
1975,5.539168078758952,retro_9
1976,5.646152999039703,retro_9
1977,5.715849145495422,retro_9
1978,5.760916505932286,retro_9
1979,5.714974537337038,retro_9
1980,5.574600373955945,retro_9
1981,5.512456568926029,retro_9
1982,5.663763697329186,retro_9
1983,5.901505490095225,retro_9
1984,6.196714013597646,retro_9
1985,6.4294890866485765,retro_9
1986,6.4803112798255205,retro_9
1987,6.496333525334326,retro_9
1988,6.2316737368952575,retro_9
1989,5.971745187263182,retro_9
1990,5.63838187678724,retro_9
1991,5.28160550563424,retro_9
1992,4.920762999604994,retro_9
1993,4.517807744633482,retro_9
1994,4.029287146969113,retro_9
1995,3.6406683328342075,retro_9
1996,3.248244171753391,retro_9
1997,2.878183842921493,retro_9
1998,2.5358924379585,retro_9
1999,2.220838876615267,retro_9
2000,2.0415650684739894,retro_9
2001,1.9027097822593988,retro_9
2002,1.8502855768190523,retro_9
2003,1.8291779043268497,retro_9
2004,1.8122783315465114,retro_9
2005,1.7690100010776926,retro_9
2006,1.729558574620833,retro_9
2007,1.6514341629419345,retro_9
2008,1.5946945913885262,retro_9
2009,1.5184250586217038,retro_9
2010,1.4532748131875324,retro_9
2011,1.3921845439376233,retro_9
2012,1.353550937812481,retro_9
2013,1.3183889089277063,retro_9
2014,1.2820690265029244,retro_9
1975,5.490271406687989,retro_10
1976,5.589560153457184,retro_10
1977,5.670201849805834,retro_10
1978,5.742688403997192,retro_10
1979,5.743169869352666,retro_10
1980,5.6584099572196855,retro_10
1981,5.5799624057247525,retro_10
1982,5.605198354999745,retro_10
1983,5.833562978767663,retro_10
1984,6.1391916627873195,retro_10
1985,6.420465202035684,retro_10
1986,6.4923012169363865,retro_10
1987,6.352224342603432,retro_10
1988,6.302390540875375,retro_10
1989,5.9438781577690465,retro_10
1990,5.6097413968155765,retro_10
1991,5.2891354656566945,retro_10
1992,4.880487952795868,retro_10
1993,4.4958163283881225,retro_10
1994,4.029950061723097,retro_10
1995,3.611383661974009,retro_10
1996,3.244208404918793,retro_10
1997,2.867539714378614,retro_10
1998,2.5157803434030357,retro_10
1999,2.215670994821063,retro_10
2000,2.033992215941964,retro_10
2001,1.897464796720278,retro_10
2002,1.8427829382461423,retro_10
2003,1.8299589330403279,retro_10
2004,1.8122815964060737,retro_10
2005,1.7695762173640386,retro_10
2006,1.7298264827791587,retro_10
2007,1.650748270229466,retro_10
2008,1.5919247112020276,retro_10
2009,1.513273625280173,retro_10
2010,1.4439516925642875,retro_10
2011,1.3783222704665772,retro_10
2012,1.335518120772578,retro_10
2013,1.3039822726109347,retro_10
