year,Fxx,ABC,discarded
1975,0.35,3676460.5973794227,80536.32962111478
1975,0.4,3092774.0646023336,67561.20148102028
1975,0.5,2202381.674451089,47909.46179472344
1975,0.6,1547510.5313121064,33561.81620505104
1975,0.7,1040603.2321977298,22493.62636157085
1976,0.35,3604156.4293926903,80200.72279210533
1976,0.4,3031924.8158682794,67277.88231601045
1976,0.5,2159024.6165955598,47706.65946481158
1976,0.6,1517032.3717692597,33418.790372813135
1976,0.7,1020101.8193559533,22397.277302198767
1977,0.35,3538208.923605476,80618.40373019337
1977,0.4,2976416.8758383817,67625.1273556315
1977,0.5,2119464.603554089,47949.5573589355
1977,0.6,1489218.920738377,33587.254497321395
1977,0.7,1001390.5681671471,22509.31627839815
1978,0.35,3529000.6153975334,93924.0185474346
1978,0.4,2968678.851460122,78739.14610144203
1978,0.5,2113962.902426859,55780.04652798163
1978,0.6,1485357.3274208726,39047.134227920986
1978,0.7,998795.982454215,26155.527091271222
1979,0.35,3519267.408660959,116112.07561687999
1979,0.4,2960344.061413271,97273.4072563336
1979,0.5,2107871.7250523986,68839.40514328552
1979,0.6,1480998.6383772471,48153.31257856826
1979,0.7,995824.7815781669,32237.015218353576
1980,0.35,3639702.811367647,197213.89969792508
1980,0.4,3060710.437467772,165130.7914023826
1980,0.5,2178335.2224112367,116769.25902679091
1980,0.6,1530000.7219742185,81633.34742210816
1980,0.7,1028514.8675210587,54626.514644269344
1981,0.35,4209727.275571599,264926.12400130375
1981,0.4,3538818.6078372477,222048.30548742184
1981,0.5,2517283.9104495784,157251.49274144677
1981,0.6,1767394.3517744986,110052.62434628466
1981,0.7,1187751.4301585592,73704.32184219667
1982,0.35,4936674.867995943,271544.54870438454
1982,0.4,4149578.090324877,227726.07755377603
1982,0.5,2951377.495458958,161411.48996856846
1982,0.6,2071987.5506821028,113034.57978331434
1982,0.7,1392352.6191085482,75737.67094176501
1983,0.35,5631550.492633032,257992.08149642567
1983,0.4,4734209.872523944,216415.2662059768
1983,0.5,3367775.9473799597,153452.87979196417
1983,0.6,2364609.671425193,107490.98915416168
1983,0.7,1589141.6508157095,72038.55245906705
1984,0.35,6201238.176339542,241449.40803158484
1984,0.4,5213557.650233982,202589.0408106919
1984,0.5,3709232.9015389294,143702.83950862274
1984,0.6,2604590.69559155,100688.41704601939
1984,0.7,1750541.7292615932,67493.51689894793
1985,0.35,6775712.044322853,210230.47624618773
1985,0.4,5697849.9801092325,176404.6133400021
1985,0.5,4055194.1409906186,125139.90269937055
1985,0.6,2848237.307077,87687.19474292829
1985,0.7,1914664.4127846297,58781.232925650016
1986,0.35,7017056.188682801,183339.739272411
1986,0.4,5901722.030642723,153849.52168776124
1986,0.5,4201275.56321505,109148.94061574916
1986,0.6,2951341.0165250483,76486.83356882854
1986,0.7,1984231.2730922536,51275.45641400311
1987,0.35,6959760.486820689,160429.4408350243
1987,0.4,5854077.826604367,134641.60489138728
1987,0.5,4167940.7706162925,95540.19406995102
1987,0.6,2928219.3631153307,66959.71187787586
1987,0.7,1968838.167535123,44893.4087842297
1988,0.35,6764002.928573103,142487.71824018596
1988,0.4,5689713.663296991,119607.66978320727
1988,0.5,4051230.936530854,84897.69090203127
1988,0.6,2846382.378915701,59513.7927491087
1988,0.7,1913894.8954176046,39907.913052485645
1989,0.35,6477538.370026268,123492.32810053167
1989,0.4,5449067.015695867,103676.57104769546
1989,0.5,3880225.8823764506,73604.85019681868
1989,0.6,2726408.274719847,51605.11767508871
1989,0.7,1833313.9522134874,34608.58013019962
1990,0.35,6168227.188675198,105992.75507505535
1990,0.4,5189175.491716729,88992.93920183294
1990,0.5,3695489.695610426,63188.75273845415
1990,0.6,2596772.593536783,44306.61866452616
1990,0.7,1746229.4351883896,29716.132909064298
1991,0.35,5843932.932090999,90745.20013016798
1991,0.4,4916628.6292806985,76194.3079491295
1991,0.5,3501687.2807813874,54104.86800242272
1991,0.6,2460739.0357287577,37939.08028389304
1991,0.7,1654828.680573369,25446.44922236015
1992,0.35,5373387.287738849,81083.6896148924
1992,0.4,4520844.121823413,68083.24999463197
1992,0.5,3219906.8292818344,48346.626161792956
1992,0.6,2262775.671836203,33902.01575314194
1992,0.7,1521726.5687693225,22739.075922555257
1993,0.35,4909328.56150516,69366.51954972895
1993,0.4,4130575.5211007474,58239.9660750567
1993,0.5,2942117.515737174,41351.767788461904
1993,0.6,2067648.9876830587,28994.491051098546
1993,0.7,1390548.6075969047,19446.162447506995
1994,0.35,4270381.544834995,62030.84849169554
1994,0.4,3592982.2554287976,52075.17822169592
1994,0.5,2559201.202592878,36968.4896011156
1994,0.6,1798544.472964578,25917.984322556225
1994,0.7,1209568.633087096,17381.209785488234
1995,0.35,3770790.7007691944,54762.73946574763
1995,0.4,3172687.9403467295,45965.034108519365
1995,0.5,2259886.3562276405,32621.784934765827
1995,0.6,1588219.6010447408,22865.989824473567
1995,0.7,1068133.2189181892,15332.11417322325
1996,0.35,3281996.3400066304,50643.63197683379
1996,0.4,2761383.931371922,42501.54740343013
1996,0.5,1966874.7860861418,30157.217612429562
1996,0.6,1382273.372205504,21135.183785780246
1996,0.7,929616.201821539,14169.888627502822
1997,0.35,2839908.3115784987,46807.73477665759
1997,0.4,2389410.278352142,39269.52055268558
1997,0.5,1701912.7993369447,27850.268005643316
1997,0.6,1196057.8570467453,19511.49116823076
1997,0.7,804377.990388531,13077.756791155032
1998,0.35,2420958.2413817337,47175.058537038145
1998,0.4,2036818.3873977961,39564.64110189625
1998,0.5,1450664.024000464,28045.696413090973
1998,0.6,1019432.8088011773,19641.38311530024
1998,0.7,685565.5015845508,13161.215222512055
1999,0.35,2056607.3578993946,50007.75259456758
1999,0.4,1730134.8137316832,41926.19476880382
1999,0.5,1232082.814200924,29704.632586151543
1999,0.6,865749.5712185864,20795.560270334478
1999,0.7,582173.6979416355,13930.68235642
2000,0.35,1864219.7045066617,57565.303124955266
2000,0.4,1568092.63460951,48251.387265200654
2000,0.5,1116479.8247025816,34174.27203611908
2000,0.6,784413.3155727712,23918.68819365042
2000,0.7,527425.0423537152,16019.755796662499
2001,0.35,1734897.4728300807,64860.78255480574
2001,0.4,1459094.9206053072,54366.41687546585
2001,0.5,1038640.9431462662,38505.139008070895
2001,0.6,729607.4406339349,26949.774722312202
2001,0.7,490513.9684117144,18049.787489351547
2002,0.35,1713137.1460836576,71385.65282226639
2002,0.4,1440585.0952713243,59844.63043106347
2002,0.5,1025241.7176945631,42394.69298610458
2002,0.6,720081.5118483299,29676.918581987884
2002,0.7,484051.3630078115,19878.788323969056
2003,0.35,1736838.9519674575,74048.14012305983
2003,0.4,1460390.1371579661,62089.63194976508
2003,0.5,1039201.7609761265,43998.84133687229
2003,0.6,729817.6613395337,30806.802366438376
2003,0.7,490560.77515561046,20639.19490016354
2004,0.35,1773700.1901976063,72431.79356114333
2004,0.4,1491352.7296350352,60746.59341079533
2004,0.5,1061200.3967582628,43060.163461546115
2004,0.6,745249.4729811052,30156.167030367455
2004,0.7,500924.46252526826,20206.68437300298
2005,0.35,1790752.9064836036,67667.97983224642
2005,0.4,1505749.6047918042,56758.743567349935
2005,0.5,1071507.2123904503,40241.28658046711
