year,Fxx,ABC,discarded
1975,0.35,4682270.537067304,169994.62996664867
1975,0.4,3887467.971874492,140515.77834961444
1975,0.5,2709544.614503956,97311.57607148023
1975,0.6,1870444.2015817324,66875.14351456187
1975,0.7,1237034.8694357362,44037.35311868612
1976,0.35,4594901.41159025,170233.33827551611
1976,0.4,3814881.3894978366,140704.83464464912
1976,0.5,2658903.4961361825,97434.21784655757
1976,0.6,1835462.3720625963,66955.46095493334
1976,0.7,1213887.8167501127,44088.29919185309
1977,0.35,4519136.426527294,173156.6599430348
1977,0.4,3751894.394398817,143109.13613011187
1977,0.5,2614918.2549090805,99087.10936441159
1977,0.6,1805058.4571945104,68085.53482144466
1977,0.7,1193760.2056456823,44829.58743454999
1978,0.35,4480067.07535692,265289.610689524
1978,0.4,3719722.5736922375,218900.5122642498
1978,0.5,2592759.914426873,151209.80879395106
1978,0.6,1789888.2584632456,103731.26809276894
1978,0.7,1183788.6864076066,68217.02016077776
1979,0.35,4556103.893276163,346716.42697441735
1979,0.4,3782032.8079596665,285917.1148877834
1979,0.5,2635367.8374748738,197330.25648463948
1979,0.6,1818908.7971335957,135287.52945778568
1979,0.7,1202789.8710695128,88928.81166350619
1980,0.35,5122326.386916523,579407.8419893426
1980,0.4,4248400.36448123,477902.147645243
1980,0.5,2956660.9193068743,329925.7631034996
1980,0.6,2038901.0783729528,226236.62942526155
1980,0.7,1347401.2094565753,148732.9578724766
1981,0.35,6367572.230421351,649041.6718486752
1981,0.4,5279180.0675484035,536177.1815585728
1981,0.5,3671971.8314404716,371000.47761122
1981,0.6,2531175.808976228,254806.91185996466
1981,0.7,1672223.7138690227,167714.1555032556
1982,0.35,7405816.408931948,582049.1239511252
1982,0.4,6140706.2986377245,481149.42471483274
1982,0.5,4271954.567152765,333243.1080451932
1982,0.6,2945109.062074036,229028.1546427789
1982,0.7,1945859.6448092433,150822.08111376307
1983,0.35,8172738.906929347,524606.2342104195
1983,0.4,6778475.226886356,433745.21863172797
1983,0.5,4717510.822772012,300492.95292233134
1983,0.6,3253179.036929823,206559.5297258882
1983,0.7,2149846.7445622436,136045.3405734623
1984,0.35,8754289.11385057,468726.5750445287
1984,0.4,7262157.999013731,387667.1789282519
1984,0.5,5055488.284963894,268694.76140855555
1984,0.6,3486898.564914978,184760.8922563972
1984,0.7,2304618.8924131207,121717.41426907328
1985,0.35,9220623.436968211,404708.1956241865
1985,0.4,7651526.769343993,334750.2144549572
1985,0.5,5329096.855337829,232048.03546644712
1985,0.6,3676845.289364403,159576.22394599835
1985,0.7,2430768.4025383955,105133.25432980005
1986,0.35,9314054.195940355,349355.2242460607
1986,0.4,7730801.417687028,289002.5327081985
1986,0.5,5386076.062643507,200372.919471126
1986,0.6,3717010.667943118,137811.40771379473
1986,0.7,2457741.4590736837,90802.66645464793
1987,0.35,9086682.47815838,300256.4965536677
1987,0.4,7543215.5488539925,248429.04267856118
1987,0.5,5256533.9148395555,172285.8671302242
1987,0.6,3628165.5418207347,118514.81664537656
1987,0.7,2399268.2187022646,78098.63372642676
1988,0.35,8731386.36667072,260010.5366071285
1988,0.4,7249016.29794627,215174.824748943
1988,0.5,5052272.947532705,149269.45821696596
1988,0.6,3487542.7311189254,102703.8503619216
1988,0.7,2306453.7248481303,67690.37562957381
1989,0.35,8268074.780375464,222181.3556000719
1989,0.4,6865075.566559078,183891.18121086425
1989,0.5,4785402.327845478,127590.30140146663
1989,0.6,3303671.2210795553,87798.64043304228
1989,0.7,2185022.746576867,57872.03254422765
1990,0.35,7789242.5936159855,189708.2024895991
1990,0.4,6468129.547757699,157023.28871137818
1990,0.5,4509347.2160439575,108957.52093991794
1990,0.6,3113402.1549319383,74981.3278334566
1990,0.7,2059332.6197633895,49425.77643443479
1991,0.35,7308533.520071428,163215.40156799354
1991,0.4,6069484.901822167,135092.13686451793
1991,0.5,4231966.462869092,93736.92896515848
1991,0.6,2922149.866251953,64505.7373234199
1991,0.7,1932958.7804380106,42519.95218005979
1992,0.35,6694908.673580728,147091.97472664565
1992,0.4,5560080.482046629,121739.26408817364
1992,0.5,3876975.073067443,84464.13769093475
1992,0.6,2677123.00943048,58121.01464939826
1992,0.7,1770922.8221488548,38309.62174689799
1993,0.35,6082639.775914791,130149.4690469246
1993,0.4,5051858.6338436855,107691.01319779581
1993,0.5,3522866.3859752,74691.26871277134
1993,0.6,2432734.1315549556,51383.716470674066
1993,0.7,1609323.0492866992,33862.736492608004
1994,0.35,5299957.290832102,120413.9053277886
1994,0.4,4401754.3577570375,99612.79518164627
1994,0.5,3069464.7786145867,69065.71461679817
1994,0.6,2119607.83445279,47502.72233835694
1994,0.7,1402167.685698857,31299.745101837285
1995,0.35,4684753.843052403,112070.52795655953
1995,0.4,3890820.031383762,92681.76993615416
1995,0.5,2713185.6799696307,64231.008633544545
1995,0.6,1873585.6678261436,44163.47260658088
1995,0.7,1239421.2304444872,29092.63089695454
1996,0.35,4109789.767904143,108611.98085813753
1996,0.4,3413167.7855987386,89795.990033682785
1996,0.5,2379974.819896436,62205.38666206908
1996,0.6,1643425.2198817113,42758.40024554895
1996,0.7,1087134.0790794634,28161.004609099182
1997,0.35,3592236.3974378705,108852.03051630351
1997,0.4,2983210.9282195168,89950.57102982521
1997,0.5,2080038.4933468187,62268.30942694826
1997,0.6,1436250.084360931,42780.45664945402
1997,0.7,950056.1421901926,28165.124094138424
1998,0.35,3127858.8122875653,118359.43681961166
1998,0.4,2597258.562625599,97765.68302609559
1998,0.5,1810625.804496504,67636.66056128954
1998,0.6,1250074.666242188,46448.694938371795
1998,0.7,826831.3856018098,30570.337366762567
1999,0.35,2746200.5116115096,131721.20328029274
1999,0.4,2279923.8590427833,108768.76264519179
1999,0.5,1588978.553555819,75214.76774883077
1999,0.6,1096843.4143731217,51636.48320060645
1999,0.7,725380.2659647408,33976.6373956315
2000,0.35,2592677.5754126715,152973.7025118648
2000,0.4,2151932.896375614,126305.744834059
2000,0.5,1499236.2057049947,87329.2444593436
2000,0.6,1034636.397043135,59947.20934532716
2000,0.7,684113.1856890245,39442.03428844138
2001,0.35,2525603.8817750746,167876.9891455226
2001,0.4,2095737.406523651,138638.06011584634
2001,0.5,1459555.2058810592,95882.9996755092
2001,0.6,1006996.9975448094,65831.81147302635
2001,0.7,665712.2241411624,43320.066607019915
2002,0.35,2578091.3889584467,174709.99584966153
2002,0.4,2138926.1143536195,144325.47424473468
2002,0.5,1489262.987851124,99861.11951737327
2002,0.6,1027314.4138328275,68584.51842277865
2002,0.7,679055.5738486355,45141.9481899029
2003,0.35,2654519.994299279,171244.9777743209
2003,0.4,2202217.586009809,141507.01809772113
2003,0.5,1533210.071245136,97955.14700181806
2003,0.6,1057570.9320355887,67296.67114832881
2003,0.7,699025.9984017857,44304.68221453885
2004,0.35,2714700.5249648467,160664.41111790392
2004,0.4,2252220.992993967,132799.125948615
2004,0.5,1568099.7095667145,91962.78412046992
2004,0.6,1081673.2938701254,63196.85244787313
2004,0.7,714974.6795827909,41613.92920669044
2005,0.35,2724031.074986497,146803.16538419298
2005,0.4,2260188.1805458884,121360.84691685435
2005,0.5,1573874.8813136767,84060.88461740765
2005,0.6,1085766.4769577845,57775.82752355304
2005,0.7,717733.9493347639,38048.791975927146
2006,0.35,2707167.466247147,133531.4584974828
2006,0.4,2246461.090990983,110396.26420208342
2006,0.5,1564583.9890774211,76473.35257156902
2006,0.6,1079485.954574884,52564.28439923156
2006,0.7,713645.6873762234,34618.3800314005
2007,0.35,2661547.3822823246,123832.05785933124
2007,0.4,2208814.220179283,102377.31678106255
2007,0.5,1538576.4987212867,70918.46517042317
2007,0.6,1061644.4393711817,48746.09767214131
2007,0.7,701901.1006204947,32103.750674930205
2008,0.35,2634777.2589199734,115277.76745822543
2008,0.4,2186776.502287758,95316.75633903229
2008,0.5,1523406.6123017,66039.20106227143
2008,0.6,1051263.9691613882,45397.926414482456
2008,0.7,695080.8850075558,29901.42748328565
2009,0.35,2575886.0670884675,109672.7591891304
2009,0.4,2138080.279578551,90672.62946975196
2009,0.5,1489665.9714752128,62811.995376306935
2009,0.6,1028068.5842290189,43174.89637239114
2009,0.7,679787.7438009738,28435.028808853585
2010,0.35,2537100.3290464343,107053.98776910409
2010,0.4,2106013.285710051,88489.36986548913
2010,0.5,1467452.2899058382,61281.429403475115
