year,Fxx,ABC,discarded
1975,0.35,4639498.162948774,170305.68267857932
1975,0.4,3855260.9840915985,140899.96099143542
1975,0.5,2690652.6978617804,97711.66947205923
1975,0.6,1859210.5272383706,67217.0685370057
1975,0.7,1230523.8151972222,44296.089503458774
1976,0.35,4565982.312320639,169609.72445145153
1976,0.4,3794138.779265497,140319.787859306
1976,0.5,2647960.8190963324,97304.91587557334
1976,0.6,1829694.6473621537,66935.13792844312
1976,0.7,1210980.6144795623,44109.25556598677
1977,0.35,4499770.648794065,170561.88336097464
1977,0.4,3739068.2029065005,141100.2253910239
1977,0.5,2609474.457230539,97838.74531202481
1977,0.6,1803076.09886838,67298.80666132223
1977,0.7,1193350.7899916186,44347.161388182576
1978,0.35,4462611.959874136,261132.20645078184
1978,0.4,3708497.4085364607,215674.24876240542
1978,0.5,2588446.600642698,149194.7158728344
1978,0.6,1788693.2652166323,102454.7900254752
1978,0.7,1183903.4551658612,67430.39638967867
1979,0.35,4510242.612032528,344692.9211480923
1979,0.4,3747500.5548812123,284505.5751455275
1979,0.5,2615087.521249334,196624.7916411346
1979,0.6,1806823.988757195,134937.05530887246
1979,0.7,1195767.180462518,88764.81744054082
1980,0.35,5095514.484314824,573995.0923953656
1980,0.4,4229975.7967917165,473884.82353071414
1980,0.5,2947913.279033368,327619.34416488395
1980,0.6,2034928.240885778,224886.37930754278
1980,0.7,1345818.1862565645,147960.55068079702
1981,0.35,6338105.437013248,642629.7849582615
1981,0.4,5259502.895412779,531382.5056085612
1981,0.5,3663357.013120607,368210.4835562556
1981,0.6,2527797.325747745,253153.43079288182
1981,0.7,1671286.15346112,166757.27135777817
1982,0.35,7367055.8033913495,573828.8980002446
1982,0.4,6114095.635264394,474802.8964119793
1982,0.5,4259344.3384564025,329320.08123614156
1982,0.6,2939395.741388443,226567.79905322395
1982,0.7,1943592.199824613,149320.0393279316
1983,0.35,8119529.435978287,516026.50518047175
1983,0.4,6740433.030132662,427048.6772654506
1983,0.5,4697543.702912737,296272.60822383495
1983,0.6,3242699.3069540076,203867.77700074197
1983,0.7,2144586.233347118,134377.4633440045
1984,0.35,8688707.858519647,461255.5244011231
1984,0.4,7214241.571781831,381834.35014565027
1984,0.5,5029071.3695307085,265018.0360086489
1984,0.6,3472188.5585824545,182415.9626403465
1984,0.7,2296674.2911228514,120264.64702166012
1985,0.35,9152913.017525315,400118.99055362056
1985,0.4,7602099.904669744,331246.60787707334
1985,0.5,5301919.027050065,229928.86311182423
1985,0.6,3661765.3940220783,158274.05965568608
1985,0.7,2422660.497452097,104353.32011907655
1986,0.35,9253906.911931718,346013.62068107806
1986,0.4,7687645.987923097,286496.70169754146
1986,0.5,5363273.587364071,198909.09046138564
1986,0.6,3704959.1592089054,136941.66756199842
1986,0.7,2451642.436161248,90298.45290531074
1987,0.35,9119954.433320893,283339.9401930889
1987,0.4,7577740.667980506,234655.01524813086
1987,0.5,5287993.9412805615,162968.87984824163
1987,0.6,3653629.9863544046,112223.54125185017
1987,0.7,2418009.247792624,74012.03128007996
1988,0.35,8755054.053247355,243275.30509469952
1988,0.4,7275340.787635617,201514.2782914968
1988,0.5,5077775.607173693,139992.9596400321
1988,0.6,3508773.172753201,96421.48546503634
1988,0.7,2322333.3184345006,63600.18839710193
1989,0.35,8219227.156059451,215208.22413227984
1989,0.4,6830540.36790938,178288.72021240203
1989,0.5,4767802.506806062,123881.86439652514
1989,0.6,3294808.272339744,85336.32455493782
1989,0.7,2180830.1184279253,56294.03050815212
1990,0.35,7742698.424160206,182240.87777902593
1990,0.4,6435178.411538585,150984.94437199534
1990,0.5,4492500.29833515,104918.32585247798
1990,0.6,3104881.556670877,72277.25558184751
1990,0.7,2055276.7072508598,47681.32178440581
1991,0.35,7262402.271742555,155524.27065196322
1991,0.4,6036540.217162049,128847.5352095695
1991,0.5,4214763.932521927,89532.36454284687
1991,0.6,2913201.66624719,61676.70662688082
1991,0.7,1928527.892817057,40687.517809971025
1992,0.35,6681739.368508531,134582.1778687257
1992,0.4,5554290.823902482,111480.11738255309
1992,0.5,3878460.820911693,77446.7189692208
1992,0.6,2680949.91438046,53342.80817169836
1992,0.7,1774875.7550106011,35185.61959217164
1993,0.35,6028057.571433907,123810.37320854087
1993,0.4,5010984.616696806,102539.73007097952
1993,0.5,3499157.606670978,71217.9660433482
1993,0.6,2418797.843931654,49044.137353913044
1993,0.7,1601341.2681192297,32345.98642905922
1994,0.35,5267072.080826441,111583.92593864525
1994,0.4,4378475.304868331,92382.76481168714
1994,0.5,3057560.918546113,64132.19663450759
1994,0.6,2113584.22872757,44149.43618515865
1994,0.7,1399297.9306835793,29110.36106407346
1995,0.35,4628897.302267238,107327.41361560208
1995,0.4,3847852.615549789,88838.45762659486
1995,0.5,2686903.969986564,61651.27492118806
1995,0.6,1857307.0009410074,42431.68170050427
1995,0.7,1229602.5335908502,27972.890232145844
1996,0.35,4053968.282491872,103900.68749279241
1996,0.4,3369814.52441126,85977.82964314945
1996,0.5,2352976.609722936,59641.66670191709
1996,0.6,1626423.8811794056,41036.824553741186
